item_id,category,stock_level,reorder_point,reorder_frequency_days,lead_time_days,daily_demand,demand_std_dev,item_popularity_score,storage_location_id,zone,picking_time_seconds,handling_cost_per_unit,unit_price,holding_cost_per_unit_day,stockout_count_last_month,order_fulfillment_rate,total_orders_last_month,turnover_ratio,layout_efficiency_score,last_restock_date,forecasted_demand_next_7d,KPI_score,score_pick_time,score_demand,score_layout_bad,score_handling_cost,automation_candidate_score,automation_candidate_flag,robot_assisted,manual_pick_time_seconds,robot_pick_time_seconds,robot_workload_share_proxy
ITM11847,Apparel,385,46,14,6,29.36,2.31,0.86,L56,B,53,3.87,137.49,0.15,8,0.86,980,7.16,0.83,2024-06-13,161.43,0.658,0.25443786982248523,0.5789258729834592,0.21250000000000013,0.7488888888888889,0.3928417987129208,0,0,53.0,53.0,0.2984954743166571
ITM11848,Pharma,295,73,11,7,11.14,9.17,0.84,L23,D,137,1.62,54.4,0.34,9,0.84,600,2.17,0.8,2024-09-28,32.08,0.543,0.7514792899408284,0.206861343679804,0.2499999999999999,0.2488888888888889,0.43753900796916145,0,0,137.0,137.0,0.2984954743166571
ITM11849,Apparel,399,19,9,3,39.99,4.93,0.99,L17,D,179,0.51,58.04,0.96,5,0.96,179,3.99,0.8,2024-04-07,270.23,0.609,1.0,0.7959975495201145,0.2499999999999999,0.0022222222222222244,0.6890214870782565,1,1,179.0,124.19136942551684,0.2984954743166571
ITM11850,Apparel,250,88,3,8,31.95,3.59,0.35,L49,D,32,1.51,146.91,1.81,0,0.82,147,9.05,0.51,2024-01-10,79.32,0.606,0.1301775147928994,0.6318153971819481,0.6125,0.22444444444444445,0.38656006951618865,0,0,32.0,32.0,0.2984954743166571
ITM11851,Electronics,328,51,4,6,16.57,7.77,0.38,L69,A,138,0.64,160.75,1.03,0,0.9,842,7.97,0.52,2024-12-12,130.05,0.687,0.757396449704142,0.3177455585052073,0.6000000000000001,0.031111111111111114,0.5213933585443301,0,0,138.0,138.0,0.2984954743166571
ITM11852,Electronics,138,57,8,2,12.38,0.66,0.91,L91,C,134,1.62,80.63,0.96,7,0.88,471,1.27,0.41,2024-01-03,295.74,0.439,0.7337278106508875,0.2321829691647948,0.7375,0.2488888888888889,0.5355349038986823,0,0,134.0,134.0,0.2984954743166571
ITM11853,Electronics,287,53,9,6,44.06,4.6,0.31,L30,D,45,2.01,160.11,1.6,5,0.81,129,2.21,0.49,2024-11-16,43.03,0.429,0.20710059171597633,0.8791096589748827,0.6375000000000001,0.3355555555555555,0.5076286899344109,0,0,45.0,45.0,0.2984954743166571
ITM11854,Electronics,452,91,5,8,41.95,3.88,0.59,L65,D,64,1.72,94.31,0.61,9,0.73,337,5.98,0.99,2024-05-07,218.37,0.583,0.31952662721893493,0.8360220543189709,0.012499999999999956,0.2711111111111111,0.40822837829437636,0,0,64.0,64.0,0.2984954743166571
ITM11855,Automotive,292,96,11,3,12.26,3.71,0.74,L72,B,119,4.64,172.95,0.28,6,0.71,896,2.97,0.24,2024-04-25,85.44,0.482,0.6449704142011834,0.2297324892791505,0.9500000000000001,0.9199999999999999,0.6089079124642185,0,0,119.0,119.0,0.2984954743166571
ITM11856,Electronics,83,25,9,5,2.74,3.7,0.34,L86,D,25,1.55,14.73,0.5,5,0.83,795,14.41,0.46,2024-12-21,131.74,0.7,0.08875739644970414,0.03532775168470493,0.675,0.23333333333333334,0.20443461741862648,0,0,25.0,25.0,0.2984954743166571
ITM11857,Automotive,317,63,8,4,40.42,0.8,0.94,L46,C,98,2.6,25.86,1.6,1,0.84,895,1.48,0.83,2024-06-25,131.28,0.574,0.5207100591715976,0.8047784357770065,0.21250000000000013,0.4666666666666667,0.5388842210684077,0,0,98.0,98.0,0.2984954743166571
ITM11858,Automotive,369,44,8,5,31.16,1.95,0.7,L10,D,27,4.81,157.51,1.39,2,0.95,218,14.64,0.51,2024-06-08,280.35,0.708,0.10059171597633136,0.6156830712681233,0.6125,0.9577777777777777,0.44321938554874735,0,0,27.0,27.0,0.2984954743166571
ITM11859,Electronics,432,37,3,3,5.94,1.85,0.14,L51,A,47,4.46,128.58,0.27,7,0.82,128,10.19,0.96,2024-03-07,13.01,0.725,0.21893491124260356,0.10067388196855219,0.050000000000000044,0.88,0.21577612908760713,0,0,47.0,47.0,0.2984954743166571
ITM11860,Groceries,422,11,7,8,29.78,9.89,0.22,L95,B,29,1.89,116.21,1.37,3,0.78,120,6.7,0.47,2024-02-22,116.49,0.542,0.11242603550295859,0.5875025525832143,0.6625000000000001,0.3088888888888889,0.3846100688650366,0,0,29.0,29.0,0.2984954743166571
ITM11861,Pharma,30,22,12,3,23.16,0.71,0.27,L6,C,28,1.97,126.66,1.87,7,0.84,312,8.55,0.88,2024-07-15,257.2,0.531,0.10650887573964497,0.4523177455585052,0.15000000000000013,0.32666666666666666,0.24096554063007625,0,0,28.0,28.0,0.2984954743166571
ITM11862,Apparel,117,50,5,9,38.95,2.09,0.32,L56,A,22,3.17,186.74,0.19,2,0.77,761,6.74,0.85,2024-09-14,274.05,0.755,0.07100591715976332,0.7747600571778641,0.1875000000000001,0.5933333333333333,0.35766371735059793,0,0,22.0,22.0,0.2984954743166571
ITM11863,Automotive,453,89,9,2,11.25,9.75,0.76,L3,C,26,4.63,134.55,1.27,1,0.73,772,9.02,0.21,2024-10-28,100.28,0.561,0.09467455621301775,0.20910761690831123,0.9875,0.9177777777777778,0.3898798853354783,0,0,26.0,26.0,0.2984954743166571
ITM11864,Pharma,90,68,12,6,23.2,6.47,0.18,L59,B,39,0.54,133.02,0.82,6,0.73,579,3.13,0.52,2024-06-05,80.17,0.49,0.17159763313609466,0.4531345721870533,0.6000000000000001,0.008888888888888898,0.32546831379944274,0,0,39.0,39.0,0.2984954743166571
ITM11865,Groceries,383,78,5,9,8.66,4.78,0.42,L10,D,52,2.27,154.3,1.05,0,0.8,834,2.68,0.42,2024-03-26,143.77,0.575,0.2485207100591716,0.15621809270982234,0.7250000000000001,0.3933333333333333,0.33060704516994865,0,0,52.0,52.0,0.2984954743166571
ITM11866,Apparel,77,62,7,6,47.92,1.25,0.92,L41,B,57,4.32,174.66,1.1,2,0.7,259,8.4,0.58,2024-02-03,226.29,0.618,0.2781065088757396,0.9579334286297734,0.5250000000000001,0.8488888888888889,0.5885115210281168,0,0,57.0,57.0,0.2984954743166571
ITM11867,Apparel,309,54,9,5,39.16,6.86,0.6,L74,B,52,2.35,59.76,1.56,1,0.77,166,2.0,0.57,2024-01-24,54.67,0.519,0.2485207100591716,0.7790483969777414,0.5375000000000001,0.41111111111111115,0.4817339142281022,0,0,52.0,52.0,0.2984954743166571
ITM11868,Automotive,270,29,5,8,37.1,1.81,0.34,L55,D,102,3.74,127.18,1.16,4,0.94,665,5.09,0.92,2024-06-01,237.5,0.644,0.5443786982248521,0.7369818256075149,0.10000000000000009,0.7200000000000001,0.5308460269721953,0,0,102.0,102.0,0.2984954743166571
ITM11869,Electronics,295,33,12,4,34.82,6.88,0.96,L74,A,123,3.61,120.96,1.23,1,0.77,126,13.98,0.35,2024-05-28,158.68,0.667,0.6686390532544378,0.6904227077802737,0.8125,0.6911111111111111,0.7061935447469684,1,1,123.0,78.36220971378107,0.2984954743166571
ITM11870,Groceries,69,70,4,4,21.74,9.8,0.32,L52,C,75,1.42,35.62,0.73,9,0.73,364,13.27,0.35,2024-08-21,50.83,0.54,0.38461538461538464,0.4233204002450479,0.8125,0.20444444444444443,0.4637867183641126,0,0,75.0,75.0,0.2984954743166571
ITM11871,Automotive,377,67,8,2,46.24,5.55,0.91,L91,A,128,2.52,108.86,0.34,4,0.98,60,12.64,0.29,2024-09-23,204.81,0.709,0.6982248520710059,0.9236267102307536,0.8875000000000001,0.4488888888888889,0.7787668427865173,1,1,128.0,89.69720871200019,0.2984954743166571
ITM11872,Groceries,235,36,10,3,4.57,2.53,0.75,L82,D,62,3.05,23.21,1.4,2,0.89,942,8.1,0.79,2024-11-01,192.18,0.664,0.3076923076923077,0.07269756994078008,0.26249999999999996,0.5666666666666667,0.2540528607258238,0,0,62.0,62.0,0.2984954743166571
ITM11873,Electronics,413,35,6,2,40.36,6.44,0.77,L54,C,81,3.72,45.14,0.1,8,0.72,100,1.39,0.93,2024-09-25,190.49,0.579,0.42011834319526625,0.8035531958341843,0.08750000000000002,0.7155555555555556,0.4981688515839173,0,0,81.0,81.0,0.2984954743166571
ITM11874,Electronics,435,16,11,6,11.55,5.37,0.79,L38,D,87,4.2,183.46,0.72,9,0.72,56,2.7,0.49,2024-06-21,228.89,0.426,0.4556213017751479,0.21523381662242191,0.6375000000000001,0.8222222222222223,0.456540887919008,0,0,87.0,87.0,0.2984954743166571
ITM11875,Automotive,71,51,14,7,16.88,5.56,0.56,L15,A,171,3.92,32.66,0.51,8,0.88,972,13.87,0.25,2024-08-10,62.55,0.6,0.9526627218934911,0.32407596487645496,0.9375,0.76,0.7417878782203331,1,1,171.0,103.51660086035207,0.2984954743166571
ITM11876,Electronics,290,56,14,7,26.45,5.04,0.83,L52,B,83,0.63,119.99,0.84,7,0.86,598,12.71,0.32,2024-12-17,212.27,0.581,0.4319526627218935,0.5195017357565856,0.85,0.02888888888888889,0.501520474704622,0,0,83.0,83.0,0.2984954743166571
ITM11877,Pharma,103,62,10,7,39.35,6.9,0.85,L3,C,81,3.52,71.46,0.69,4,0.72,310,6.27,0.28,2024-03-09,267.32,0.535,0.42011834319526625,0.782928323463345,0.9,0.6711111111111111,0.6500369454282211,1,1,81.0,62.88572495970094,0.2984954743166571
ITM11878,Apparel,406,68,9,3,42.09,5.93,0.42,L42,D,22,2.74,115.51,1.44,9,0.77,623,11.21,0.67,2024-06-24,163.79,0.513,0.07100591715976332,0.8388809475188892,0.4125,0.4977777777777778,0.4123444288973499,0,0,22.0,22.0,0.2984954743166571
ITM11879,Automotive,312,47,9,2,29.6,9.88,0.46,L22,C,68,3.08,54.64,0.59,6,0.98,561,12.96,0.43,2024-09-07,150.95,0.676,0.3431952662721893,0.5838268327547478,0.7125,0.5733333333333334,0.5122594896686333,0,0,68.0,68.0,0.2984954743166571
ITM11880,Groceries,145,78,5,9,20.75,8.35,0.9,L80,C,41,2.18,94.43,1.17,1,0.87,249,9.68,0.92,2024-07-02,241.36,0.75,0.1834319526627219,0.4031039411884827,0.10000000000000009,0.37333333333333335,0.25163729675496693,0,0,41.0,41.0,0.2984954743166571
ITM11881,Pharma,315,96,8,8,47.38,3.01,0.57,L59,A,92,3.71,174.79,0.97,2,0.83,379,12.95,0.33,2024-04-06,52.41,0.668,0.48520710059171596,0.9469062691443743,0.8375,0.7133333333333334,0.716988054313332,1,1,92.0,61.2960916249383,0.2984954743166571
ITM11882,Automotive,91,62,7,5,13.08,7.39,0.88,L89,B,129,3.53,81.48,1.62,1,0.78,139,4.43,0.94,2024-03-25,108.85,0.621,0.7041420118343196,0.24647743516438636,0.07500000000000007,0.6733333333333333,0.4379333686163771,0,0,129.0,129.0,0.2984954743166571
ITM11883,Electronics,315,24,3,6,40.35,2.54,0.66,L47,C,63,3.11,77.08,0.91,9,0.74,640,7.47,0.47,2024-07-25,257.6,0.471,0.3136094674556213,0.8033489891770472,0.6625000000000001,0.58,0.5569484837353627,0,0,63.0,63.0,0.2984954743166571
ITM11884,Electronics,255,35,13,7,30.99,7.93,0.63,L12,A,11,4.38,94.76,1.74,0,0.82,104,9.11,0.89,2024-01-10,154.93,0.689,0.005917159763313609,0.612211558096794,0.13750000000000007,0.8622222222222222,0.2997525535565859,0,0,11.0,11.0,0.2984954743166571
ITM11885,Electronics,75,57,5,8,19.47,1.9,0.13,L56,C,127,0.96,29.09,0.1,2,0.98,961,9.84,0.96,2024-04-26,253.73,0.869,0.6923076923076923,0.3769654890749438,0.050000000000000044,0.10222222222222221,0.4102349458677823,0,0,127.0,127.0,0.2984954743166571
ITM11886,Electronics,426,28,14,4,1.07,5.0,0.35,L14,B,46,1.85,83.6,1.25,3,0.71,270,14.82,0.99,2024-04-24,83.04,0.753,0.21301775147928995,0.0012252399428221371,0.012499999999999956,0.30000000000000004,0.11807467257456261,0,0,46.0,46.0,0.2984954743166571
ITM11887,Groceries,379,18,3,9,22.88,8.01,0.55,L32,C,106,2.73,11.31,0.12,8,1.0,141,12.84,0.84,2024-03-08,122.98,0.767,0.5680473372781065,0.4465999591586685,0.20000000000000018,0.4955555555555555,0.4507544782143988,0,0,106.0,106.0,0.2984954743166571
ITM11888,Pharma,414,73,6,2,14.56,3.16,0.63,L56,B,112,4.81,105.65,1.46,1,0.76,635,1.77,0.28,2024-04-18,248.85,0.466,0.6035502958579881,0.2767000204206657,0.9,0.9577777777777777,0.6002079022471728,0,0,112.0,112.0,0.2984954743166571
ITM11889,Apparel,129,63,12,6,6.11,8.45,0.67,L76,A,123,0.82,171.11,0.55,8,0.82,105,3.37,0.24,2024-01-12,57.41,0.442,0.6686390532544378,0.10414539513988158,0.9500000000000001,0.0711111111111111,0.49581035095485076,0,0,123.0,123.0,0.2984954743166571
ITM11890,Groceries,211,60,5,6,4.68,6.62,0.74,L52,A,170,2.02,114.89,0.82,0,0.71,793,10.2,0.79,2024-10-28,269.49,0.754,0.9467455621301775,0.07494384316928732,0.26249999999999996,0.3377777777777778,0.48745915558063496,0,0,170.0,170.0,0.2984954743166571
ITM11891,Groceries,411,48,13,4,18.03,4.28,0.69,L68,B,10,4.67,125.47,0.82,8,0.88,228,4.37,0.92,2024-09-15,99.86,0.576,0.0,0.34755973044721256,0.10000000000000009,0.9266666666666666,0.21693458580083047,0,0,10.0,10.0,0.2984954743166571
ITM11892,Apparel,112,13,6,9,31.12,4.52,0.86,L11,B,137,4.54,15.81,1.71,5,0.85,991,3.23,0.33,2024-03-27,292.08,0.408,0.7514792899408284,0.6148662446395753,0.8375,0.8977777777777778,0.7423293671459819,1,1,137.0,93.54005110515351,0.2984954743166571
ITM11893,Apparel,369,12,11,4,42.04,9.3,0.37,L51,A,112,4.39,173.31,0.29,7,0.9,110,10.33,0.95,2024-03-04,250.04,0.739,0.6035502958579881,0.837859914233204,0.0625,0.8644444444444443,0.5917225370576009,0,0,112.0,112.0,0.2984954743166571
ITM11894,Electronics,75,73,5,4,9.99,2.57,0.68,L40,B,165,1.89,83.15,1.37,2,0.86,921,8.51,0.69,2024-07-06,142.12,0.646,0.9171597633136095,0.18337757810904637,0.38750000000000007,0.3088888888888889,0.5302660676470466,0,0,165.0,165.0,0.2984954743166571
ITM11895,Groceries,79,38,14,7,21.81,7.09,0.15,L96,B,154,4.31,195.22,1.96,7,0.82,166,12.27,0.3,2024-12-30,225.25,0.452,0.8520710059171598,0.4247498468450071,0.875,0.8466666666666666,0.7279200230870327,1,1,154.0,107.63626740309702,0.2984954743166571
ITM11896,Automotive,157,20,8,9,20.21,7.22,0.53,L44,D,66,2.77,32.89,0.14,8,0.92,639,5.47,0.33,2024-11-29,171.03,0.549,0.33136094674556216,0.3920767817030835,0.8375,0.5044444444444445,0.46811185765359437,0,0,66.0,66.0,0.2984954743166571
ITM11897,Apparel,58,67,8,7,26.16,9.26,0.34,L29,C,79,3.29,189.49,1.94,6,0.71,285,5.62,0.25,2024-01-20,257.44,0.353,0.40828402366863903,0.513579742699612,0.9375,0.62,0.5668875322773392,0,0,79.0,79.0,0.2984954743166571
ITM11898,Apparel,47,84,9,2,40.67,7.28,0.44,L43,A,53,1.57,130.52,0.13,3,0.86,82,3.11,0.31,2024-07-11,160.25,0.602,0.25443786982248523,0.809883602205432,0.8625,0.23777777777777778,0.5410180063684015,0,0,53.0,53.0,0.2984954743166571
ITM11899,Pharma,68,36,11,4,28.13,6.05,0.42,L100,A,150,3.68,19.94,1.7,5,0.73,616,10.13,0.79,2024-11-23,296.52,0.569,0.8284023668639053,0.5538084541556054,0.26249999999999996,0.7066666666666667,0.6206701496589104,1,1,150.0,117.16754795910231,0.2984954743166571
ITM11900,Automotive,439,30,14,5,42.49,9.07,0.15,L22,D,85,1.97,194.62,1.93,5,0.83,292,10.92,0.38,2024-05-10,48.72,0.495,0.4437869822485207,0.8470492138043701,0.775,0.32666666666666666,0.619296223707386,1,1,85.0,65.48107603361703,0.2984954743166571
ITM11901,Automotive,144,48,9,6,26.41,8.38,0.52,L10,B,167,2.05,12.64,1.99,1,0.94,835,2.94,0.65,2024-09-30,206.18,0.538,0.9289940828402367,0.5186849091280376,0.4375,0.3444444444444444,0.6491475503189503,1,1,167.0,136.21137531960554,0.2984954743166571
ITM11902,Apparel,32,55,3,9,30.59,7.31,1.0,L66,B,94,3.37,148.83,0.97,1,0.74,957,4.56,0.78,2024-11-15,81.24,0.648,0.4970414201183432,0.604043291811313,0.2749999999999999,0.6377777777777778,0.4988073333685089,0,0,94.0,94.0,0.2984954743166571
ITM11903,Electronics,499,75,10,4,22.43,0.81,0.37,L82,B,75,1.58,179.01,1.75,4,0.98,123,3.16,0.92,2024-01-25,65.46,0.567,0.38461538461538464,0.4374106595875025,0.10000000000000009,0.24000000000000002,0.32906935172240465,0,0,75.0,75.0,0.2984954743166571
ITM11904,Pharma,55,45,7,9,41.33,4.05,0.76,L15,A,62,1.51,43.4,0.33,0,0.97,70,11.47,0.67,2024-10-31,128.39,0.848,0.3076923076923077,0.8233612415764754,0.4125,0.22444444444444445,0.47502973999431014,0,0,62.0,62.0,0.2984954743166571
ITM11905,Automotive,120,84,11,6,46.27,6.5,0.59,L68,D,27,2.16,75.24,0.91,4,0.82,914,3.93,0.66,2024-01-25,116.56,0.577,0.10059171597633136,0.9242393302021648,0.42500000000000004,0.36888888888888893,0.43939737434007087,0,0,27.0,27.0,0.2984954743166571
ITM11906,Apparel,301,91,12,3,32.32,5.46,0.39,L66,C,37,4.0,116.63,0.69,9,0.7,762,3.13,0.93,2024-12-04,23.44,0.519,0.15976331360946747,0.6393710434960179,0.08750000000000002,0.7777777777777778,0.35099441627037015,0,0,37.0,37.0,0.2984954743166571
ITM11907,Automotive,105,74,14,8,41.22,3.53,0.18,L25,D,141,1.51,139.16,0.85,2,0.94,203,1.98,0.44,2024-02-25,134.04,0.577,0.7751479289940828,0.8211149683479682,0.7,0.22444444444444445,0.7188381065464681,1,1,141.0,107.09800215278521,0.2984954743166571
ITM11908,Pharma,23,72,7,3,3.89,1.87,0.29,L100,A,51,4.04,175.66,1.43,2,0.96,303,12.64,0.36,2024-11-30,286.06,0.65,0.24260355029585798,0.05881151725546253,0.8,0.7866666666666666,0.35335154196164864,0,0,51.0,51.0,0.2984954743166571
ITM11909,Pharma,242,44,7,4,45.4,5.75,0.8,L45,C,135,3.63,154.6,0.27,7,0.75,256,2.74,0.9,2024-01-11,145.39,0.6,0.7396449704142012,0.9064733510312436,0.1250000000000001,0.6955555555555555,0.6623555490306091,1,1,135.0,92.85576562925355,0.2984954743166571
ITM11910,Groceries,357,40,14,6,10.26,3.22,0.35,L45,B,126,3.56,79.03,2.0,2,0.97,198,1.42,0.26,2024-01-25,97.53,0.425,0.6863905325443787,0.18889115785174598,0.925,0.68,0.5842235603732753,0,0,126.0,126.0,0.2984954743166571
ITM11911,Apparel,467,37,14,8,13.57,2.71,0.23,L94,D,143,2.64,166.13,1.31,2,0.97,967,1.9,0.35,2024-12-19,285.23,0.518,0.7869822485207101,0.2564835613641005,0.8125,0.47555555555555556,0.6017935233730698,0,0,143.0,143.0,0.2984954743166571
ITM11912,Pharma,185,10,4,3,3.61,4.29,0.4,L83,D,111,3.86,193.55,1.76,0,0.84,744,6.14,0.53,2024-02-29,156.66,0.58,0.5976331360946746,0.05309373085562589,0.5875,0.7466666666666666,0.44714804036122424,0,0,111.0,111.0,0.2984954743166571
ITM11913,Groceries,402,34,14,4,48.3,7.96,0.63,L19,A,146,0.56,53.13,1.68,7,0.94,351,9.35,0.49,2024-08-01,93.26,0.503,0.8047337278106509,0.9656932816009802,0.6375000000000001,0.013333333333333345,0.7404348089378878,1,1,146.0,98.03387721466666,0.2984954743166571
ITM11914,Groceries,363,52,13,6,42.75,5.13,0.73,L31,D,157,1.88,24.08,1.56,9,0.83,346,6.57,0.76,2024-08-15,237.07,0.47,0.8698224852071006,0.8523585868899327,0.29999999999999993,0.30666666666666664,0.6943032368164866,1,1,157.0,119.35656793225465,0.2984954743166571
ITM11915,Automotive,402,93,5,4,45.75,2.56,0.45,L14,C,47,3.56,91.06,0.17,9,0.87,540,7.38,0.27,2024-07-13,74.85,0.529,0.21893491124260356,0.9136205840310395,0.9125,0.68,0.6121601397063532,0,0,47.0,47.0,0.2984954743166571
ITM11916,Automotive,395,76,12,7,42.51,1.61,0.55,L19,D,59,4.94,177.47,1.08,5,0.8,822,13.87,0.58,2024-03-04,81.85,0.653,0.28994082840236685,0.8474576271186441,0.5250000000000001,0.9866666666666668,0.5738802861632066,0,0,59.0,59.0,0.2984954743166571
ITM11917,Groceries,490,72,11,6,24.5,5.24,0.51,L33,A,69,0.51,38.56,0.72,7,0.75,93,11.62,0.85,2024-10-07,104.06,0.663,0.34911242603550297,0.4796814376148662,0.1875000000000001,0.0022222222222222244,0.3212716239208833,0,0,69.0,69.0,0.2984954743166571
ITM11918,Automotive,297,60,9,3,46.28,8.05,0.11,L26,D,150,2.79,178.3,0.31,2,0.92,193,5.77,0.75,2024-05-09,124.48,0.74,0.8284023668639053,0.9244435368593017,0.3125,0.508888888888889,0.7220828966922416,1,1,150.0,109.81639787653984,0.2984954743166571
ITM11919,Pharma,149,11,3,4,48.5,6.7,0.46,L23,C,128,4.66,198.52,0.75,5,0.7,293,3.16,0.71,2024-08-30,179.03,0.549,0.6982248520710059,0.9697774147437207,0.36250000000000004,0.9244444444444445,0.7351676096959631,1,1,128.0,90.51807228628348,0.2984954743166571
ITM11920,Electronics,50,91,5,9,25.63,2.71,0.63,L78,C,108,4.39,20.26,1.33,1,0.87,468,11.49,0.39,2024-12-25,159.43,0.652,0.5798816568047337,0.5027567898713498,0.7625,0.8644444444444443,0.6217241441277428,1,1,108.0,79.41877144555103,0.2984954743166571
ITM11921,Pharma,394,73,14,3,9.61,4.65,0.61,L20,A,103,0.6,104.1,0.54,2,0.96,566,9.03,0.51,2024-03-19,225.68,0.72,0.5502958579881657,0.1756177251378395,0.6125,0.022222222222222216,0.3975258829588404,0,0,103.0,103.0,0.2984954743166571
ITM11922,Groceries,30,83,4,4,33.27,8.62,0.77,L98,B,179,2.88,72.49,0.94,3,0.77,111,14.47,0.34,2024-04-15,217.98,0.661,1.0,0.6587706759240353,0.825,0.5288888888888889,0.8155200916660995,1,1,179.0,126.90425861108764,0.2984954743166571
ITM11923,Groceries,495,78,3,9,48.8,2.19,0.7,L98,A,77,0.52,84.8,0.87,8,0.8,907,13.72,0.61,2024-12-21,23.21,0.618,0.39644970414201186,0.9759036144578314,0.48750000000000004,0.004444444444444449,0.5492954104385986,0,0,77.0,77.0,0.2984954743166571
ITM11924,Pharma,321,18,11,9,43.74,5.55,0.35,L84,B,162,4.05,95.81,0.2,3,0.88,587,8.89,0.67,2024-12-17,48.83,0.749,0.8994082840236687,0.8725750459464979,0.4125,0.7888888888888889,0.7829247162823058,1,1,162.0,125.55772915399902,0.2984954743166571
ITM11925,Automotive,115,11,10,2,43.23,3.88,0.33,L10,C,168,1.89,150.54,1.29,6,0.77,366,1.98,0.7,2024-11-18,72.41,0.471,0.9349112426035503,0.8621605064325097,0.3750000000000001,0.3088888888888889,0.738501537860062,1,1,168.0,134.8881802017513,0.2984954743166571
ITM11926,Automotive,209,43,7,9,46.76,1.68,0.52,L23,D,149,3.95,122.35,1.28,7,0.95,484,1.43,0.9,2024-01-05,183.32,0.521,0.8224852071005917,0.9342454564018787,0.1250000000000001,0.7666666666666667,0.710934386427467,1,1,149.0,116.64726462580634,0.2984954743166571
ITM11927,Groceries,472,69,13,3,44.8,0.97,0.76,L99,D,73,4.75,192.63,1.94,4,0.81,886,12.73,0.25,2024-06-03,269.63,0.508,0.3727810650887574,0.8942209516030223,0.9375,0.9444444444444444,0.6993231559608541,1,1,73.0,50.59690110831607,0.2984954743166571
ITM11928,Apparel,211,70,14,3,39.04,5.78,0.18,L81,C,88,4.89,73.23,0.67,1,0.87,745,10.77,0.51,2024-08-03,104.22,0.733,0.46153846153846156,0.7765979170920972,0.6125,0.9755555555555555,0.6376503152985693,1,1,88.0,72.98522571553292,0.2984954743166571
ITM11929,Automotive,285,40,4,5,36.2,0.7,0.95,L64,A,62,4.52,112.89,0.9,7,0.77,867,8.84,0.67,2024-12-04,289.49,0.576,0.3076923076923077,0.7186032264651829,0.4125,0.8933333333333332,0.5104912243498112,0,0,62.0,62.0,0.2984954743166571
ITM11930,Pharma,443,19,3,8,13.97,1.48,0.59,L60,D,35,1.42,164.53,0.87,4,0.71,430,10.64,0.66,2024-02-21,60.13,0.649,0.14792899408284024,0.2646518276495814,0.42500000000000004,0.20444444444444443,0.24401159037245496,0,0,35.0,35.0,0.2984954743166571
ITM11931,Automotive,147,85,9,7,31.45,3.8,0.38,L97,A,147,1.38,80.88,1.85,4,0.75,85,8.56,0.22,2024-12-05,278.17,0.443,0.8106508875739645,0.621605064325097,0.975,0.19555555555555554,0.7252974298826704,1,1,147.0,100.21347712240787,0.2984954743166571
ITM11932,Pharma,257,45,13,3,26.55,0.91,0.72,L73,D,149,3.32,98.41,0.88,6,0.71,969,9.1,0.35,2024-09-23,242.29,0.525,0.8224852071005917,0.5215438023279559,0.8125,0.6266666666666666,0.71062389020529,1,1,149.0,94.80650183458843,0.2984954743166571
ITM11933,Groceries,427,94,13,6,43.24,4.3,0.14,L98,B,159,2.95,140.15,0.94,5,0.84,591,4.16,0.88,2024-05-18,122.82,0.605,0.8816568047337278,0.8623647130896468,0.15000000000000013,0.5444444444444445,0.6958165802648296,1,1,159.0,112.82940444787232,0.2984954743166571
ITM11934,Automotive,374,58,4,8,25.09,1.74,0.54,L75,D,30,0.54,173.54,0.58,2,0.88,630,7.38,0.61,2024-11-14,69.83,0.698,0.11834319526627218,0.4917296303859506,0.48750000000000004,0.008888888888888898,0.29324505611118296,0,0,30.0,30.0,0.2984954743166571
ITM11935,Pharma,447,79,3,9,7.26,3.82,0.54,L58,B,172,2.26,88.98,0.1,6,0.71,281,1.16,0.53,2024-11-06,123.47,0.533,0.9585798816568047,0.12762916071063918,0.5875,0.3911111111111111,0.5783318119870248,0,0,172.0,172.0,0.2984954743166571
ITM11936,Groceries,131,58,4,4,1.24,8.02,0.25,L88,D,80,4.58,111.07,0.31,0,0.73,737,10.36,0.92,2024-12-24,71.98,0.837,0.41420118343195267,0.004696753114151521,0.10000000000000009,0.9066666666666667,0.27775616597369324,0,0,80.0,80.0,0.2984954743166571
ITM11937,Apparel,335,12,9,2,34.22,6.45,0.85,L73,D,91,4.54,195.27,1.44,3,0.85,839,5.65,0.26,2024-03-11,172.73,0.493,0.47928994082840237,0.6781703083520523,0.925,0.8977777777777778,0.6699448466147544,1,1,91.0,66.81873812508252,0.2984954743166571
